id,state,district,r112,r113,r114,diff1213,diff1314
"017113114018",Illinois,"18","4.85479947636367","4.41044078434988","4.41044078434988","-0.444358692013793","0"
"018113114002",Indiana,"2","5.94584358133512","4.94599009154874","4.94599009154874","-0.999853489786383","0"
"018113114004",Indiana,"4","8.37661712292562","4.05172356774862","4.05172356774862","-4.324893555177","0"
"018113114005",Indiana,"5","9.0513402731878","8.32542711026838","8.32542711026838","-0.725913162919422","0"
"018113114006",Indiana,"6","5.79490684522465","3.90251508299545","3.90251508299545","-1.8923917622292","0"
"018113114008",Indiana,"8","5.41465343473108","5.40432002343815","5.40432002343815","-0.010333411292927","0"
"018113114009",Indiana,"9","5.66297961102207","5.27985603044642","5.27985603044642","-0.38312358057565","0"
"019113114001",Iowa,"1","4.12858582837487","3.72871923023293","3.72871923023293","-0.399866598141943","0"
"019113114002",Iowa,"2","4.42838799061347","3.38775855183095","3.38775855183095","-1.04062943878252","0"
"019113114003",Iowa,"3","4.23902909613311","3.40694621883722","3.40694621883722","-0.832082877295887","0"
"019113114004",Iowa,"4","3.07969616237886","2.25021743839124","2.25021743839124","-0.829478723987622","0"
"027113114004",Minnesota,"4","21.4283039015322","14.8769100095017","14.8769100095017","-6.55139389203049","0"
"031113114001",Nebraska,"1","3.72114847132406","4.0387765156479","4.0387765156479","0.317628044323842","0"
"031113114003",Nebraska,"3","1.22248514346784","1.41901576090192","1.41901576090192","0.196530617434082","0"
"032113114002",Nevada,"2","0.902478651830469","1.21695759922874","1.21695759922874","0.314478947398275","0"
"032113114003",Nevada,"3","8.19192017811949","6.39531204964814","6.39531204964814","-1.79660812847135","0"
"033113114001",New Hampshire,"1","10.4989548386126","11.642315489624","11.642315489624","1.14336065101144","0"
"033113114002",New Hampshire,"2","5.98230917516883","6.51939485801769","6.51939485801769","0.53708568284886","0"
"034113114002",New Jersey,"2","25.3236272157835","29.4177705168044","29.4177705168044","4.09414330102095","0"
"034113114003",New Jersey,"3","33.0058858878356","23.180260229652","23.180260229652","-9.82562565818369","0"
"034113114004",New Jersey,"4","18.5319440105715","19.5626230199606","19.5626230199606","1.03067900938914","0"
"034113114005",New Jersey,"5","13.83344216626","14.6877231542748","14.6877231542748","0.85428098801483","0"
"034113114006",New Jersey,"6","77.7486819510977","65.5574348926425","65.5574348926425","-12.1912470584552","0"
"035113114001",New Mexico,"1","5.89583358537141","6.47097203860202","6.47097203860202","0.575138453230605","0"
"035113114002",New Mexico,"2","1.34676536826115","1.32054638759414","1.32054638759414","-0.026218980667009","0"
"035113114003",New Mexico,"3","1.70081966794479","1.71768919719777","1.71768919719777","0.0168695292529786","0"
"036113114006",New York,"6","111.577465914776","68.1703546384025","68.1703546384025","-43.4071112763736","0"
"030103114000",Montana,"0","0.813078096531314","0.813078096531314","0.813078096531314","0","0"
"046108114000",South Dakota,"0","1.05644395573856","1.05644395573856","1.05644395573856","0","0"
"037113114002",North Carolina,"2","12.3515445999369","11.7904689480056","11.7904689480056","-0.561075651931283","0"
"037113114003",North Carolina,"3","42.48238159157","36.584916427296","36.584916427296","-5.89746516427399","0"
"037113114004",North Carolina,"4","11.9973172610411","30.7121492991414","30.7121492991414","18.7148320381002","0"
"037113114005",North Carolina,"5","6.92242684077452","9.34375587180491","9.34375587180491","2.42132903103039","0"
"037113114006",North Carolina,"6","13.6730980985869","10.5283657013587","10.5283657013587","-3.14473239722819","0"
"037113114007",North Carolina,"7","11.0312951757597","12.9529119429271","12.9529119429271","1.92161676716737","0"
"037113114008",North Carolina,"8","8.24948760583801","6.93331934257329","6.93331934257329","-1.31616826326472","0"
"037113114009",North Carolina,"9","20.1299750221361","25.1503576218248","25.1503576218248","5.02038259968865","0"
"037113114010",North Carolina,"10","8.91754389478602","9.2282822874995","9.2282822874995","0.310738392713485","0"
"037113114011",North Carolina,"11","5.64540444078609","5.84859680744724","5.84859680744724","0.203192366661153","0"
"037113114012",North Carolina,"12","41.0565276947061","54.8532096030315","54.8532096030315","13.7966819083254","0"
"047113114001",Tennessee,"1","7.38245376164326","7.29855880433595","7.29855880433595","-0.0838949573073133","0"
"047113114002",Tennessee,"2","8.20498636289523","13.5784813867542","13.5784813867542","5.37349502385901","0"
"029113114001",Missouri,"1","22.8987370677657","27.2963533934322","27.2963533934322","4.39761632566654","0"
"048113114013",Texas,"13","2.44439936057495","2.22366806196817","2.22366806196817","-0.220731298606775","0"
"047113114003",Tennessee,"3","11.898922386024","9.46388045881183","9.46388045881183","-2.4350419272122","0"
"047113114004",Tennessee,"4","6.14698409834196","7.65484730110198","7.65484730110198","1.50786320276002","0"
"047113114005",Tennessee,"5","17.3750841318413","11.5139393411262","11.5139393411262","-5.86114479071513","0"
"047113114006",Tennessee,"6","7.03072576685331","5.71452331131961","5.71452331131961","-1.3162024555337","0"
"047113114007",Tennessee,"7","9.82073497833365","4.90516716154883","4.90516716154883","-4.91556781678482","0"
"047113114008",Tennessee,"8","5.43261659985107","5.26876523498788","5.26876523498788","-0.163851364863191","0"
"048113114001",Texas,"1","4.23937871873163","5.51363549531255","5.51363549531255","1.27425677658092","0"
"048113114002",Texas,"2","16.5544605586154","46.1939094190277","46.1939094190277","29.6394488604124","0"
"048113114003",Texas,"3","32.3641818620962","16.2056030302332","16.2056030302332","-16.158578831863","0"
"048113114004",Texas,"4","4.61007189543419","5.19452804134877","5.19452804134877","0.584456145914583","0"
"048113114005",Texas,"5","7.56997257705911","8.64457795311785","8.64457795311785","1.07460537605875","0"
"048113114006",Texas,"6","7.27864438391282","10.353014429718","10.353014429718","3.07437004580518","0"
"048113114008",Texas,"8","4.7565958496461","6.00315019282126","6.00315019282126","1.24655434317516","0"
"048113114010",Texas,"10","9.61908912225282","8.19387297771134","8.19387297771134","-1.42521614454148","0"
"048113114011",Texas,"11","2.39478389672511","3.05654984314368","3.05654984314368","0.661765946418578","0"
"048113114014",Texas,"14","19.5139424733888","22.925798329974","22.925798329974","3.41185585658524","0"
"048113114015",Texas,"15","5.94837776327993","7.32026734518085","7.32026734518085","1.37188958190092","0"
"048113114017",Texas,"17","6.02122695272278","5.92352943975871","5.92352943975871","-0.0976975129640758","0"
"048113114018",Texas,"18","44.4395815558545","52.2581176883672","52.2581176883672","7.81853613251273","0"
"048113114019",Texas,"19","3.53933928102648","2.64533837714566","2.64533837714566","-0.89400090388082","0"
"048113114020",Texas,"20","44.9520891246533","37.8312972009658","37.8312972009658","-7.12079192368753","0"
"048113114021",Texas,"21","9.0132471285232","6.82899582075788","6.82899582075788","-2.18425130776533","0"
"048113114022",Texas,"22","22.8461829217446","18.5589088601084","18.5589088601084","-4.28727406163615","0"
"048113114023",Texas,"23","2.39027059867852","2.07407857936633","2.07407857936633","-0.316192019312189","0"
"048113114024",Texas,"24","32.4971424215865","29.720193586925","29.720193586925","-2.77694883466147","0"
"048113114025",Texas,"25","5.75638139135563","6.43865115318019","6.43865115318019","0.682269761824565","0"
"026113114003",Michigan,"3","6.81460091385939","8.17720547231788","8.17720547231788","1.3626045584585","0"
"006113114010",California,"10","37.0451764508273","8.88332475441931","8.88332475441931","-28.161851696408","0"
"006113114011",California,"11","15.0387105614176","25.8335057300356","25.8335057300356","10.794795168618","0"
"006113114014",California,"14","22.544408623994","39.5899375286625","39.5899375286625","17.0455289046685","0"
"006113114015",California,"15","52.5023283394152","16.6221399481969","16.6221399481969","-35.8801883912183","0"
"006113114016",California,"16","45.5278690400982","8.05959376345014","8.05959376345014","-37.468275276648","0"
"006113114029",California,"29","72.0811764176209","50.3673217218023","50.3673217218023","-21.7138546958186","0"
"006113114032",California,"32","73.5510950300826","56.7215890606057","56.7215890606057","-16.8295059694769","0"
"006113114038",California,"38","80.0919718605207","51.1009730095351","51.1009730095351","-28.9909988509855","0"
"006113114039",California,"39","105.535904015544","34.6515635945482","34.6515635945482","-70.8843404209962","0"
"006113114040",California,"40","67.8772665331429","62.8317302441385","62.8317302441385","-5.04553628900434","0"
"006113114041",California,"41","2.97626707002291","29.3783379680387","29.3783379680387","26.4020708980158","0"
"006113114042",California,"42","31.1939730960108","21.7618541978371","21.7618541978371","-9.43211889817367","0"
"006113114045",California,"45","5.72677417620275","21.5106533846666","21.5106533846666","15.7838792084638","0"
"006113114046",California,"46","68.5642705096604","50.2763992576479","50.2763992576479","-18.2878712520124","0"
"006113114049",California,"49","13.0516352145287","24.7579472993513","24.7579472993513","11.7063120848226","0"
"006113114051",California,"51","6.64262555218893","6.52746022187795","6.52746022187795","-0.115165330310975","0"
"006113114052",California,"52","9.92388513761191","55.0548945279022","55.0548945279022","45.1310093902903","0"
"006113114053",California,"53","118.589630354776","48.8620238159183","48.8620238159183","-69.7276065388573","0"
"008113114006",Colorado,"6","5.85275729891614","29.2043873280234","29.2043873280234","23.3516300291072","0"
"008113114007",Colorado,"7","17.1075506461514","30.7827677357128","30.7827677357128","13.6752170895614","0"
"012113114006",Florida,"6","10.9083595552999","19.761049499569","19.761049499569","8.85268994426909","0"
"012113114007",Florida,"7","16.8910989155219","20.7363003764544","20.7363003764544","3.84520146093247","0"
"012113114008",Florida,"8","18.4993411822104","30.6519785470394","30.6519785470394","12.152637364829","0"
"012113114009",Florida,"9","33.8140407786781","9.29725117451795","9.29725117451795","-24.5167896041602","0"
"012113114015",Florida,"15","19.3392417263373","15.2009725662524","15.2009725662524","-4.1382691600849","0"
"012113114016",Florida,"16","11.6492650272309","35.435418156268","35.435418156268","23.7861531290371","0"
"013113114003",Georgia,"3","7.30393550209506","6.71670020477048","6.71670020477048","-0.58723529732458","0"
"013113114007",Georgia,"7","14.3508609408819","21.9759640676918","21.9759640676918","7.6251031268099","0"
"013113114008",Georgia,"8","6.06486974824731","6.0646787649658","6.0646787649658","-0.00019098328150946","0"
"013113114009",Georgia,"9","5.39863199830696","5.68417500034551","5.68417500034551","0.285543002038548","0"
"027113114005",Minnesota,"5","31.8662188712789","28.3908956929957","28.3908956929957","-3.47532317828318","0"
"034113114012",New Jersey,"12","30.3655247945896","26.6787580814697","26.6787580814697","-3.68676671311984","0"
"013113114010",Georgia,"10","6.23260697474526","5.04723490091816","5.04723490091816","-1.1853720738271","0"
"013113114011",Georgia,"11","6.86317129256402","12.8858251806292","12.8858251806292","6.02265388806519","0"
"013113114012",Georgia,"12","5.04466011079679","5.79497026486234","5.79497026486234","0.75031015406555","0"
"013113114013",Georgia,"13","26.5787967480391","20.7950184270222","20.7950184270222","-5.78377832101694","0"
"015113114002",Hawaii,"2","11.1806536094139","12.7540040823329","12.7540040823329","1.57335047291896","0"
"016113114001",Idaho,"1","2.23263536851725","2.31724269461751","2.31724269461751","0.0846073261002585","0"
"016113114002",Idaho,"2","1.72102648351473","1.78845538293388","1.78845538293388","0.0674288994191499","0"
"017113114004",Illinois,"4","179.097712290181","129.649220714032","129.649220714032","-49.4484915761486","0"
"024113114001",Maryland,"1","50.1161976471212","39.0373321290423","39.0373321290423","-11.0788655180789","0"
"024113114002",Maryland,"2","103.173610668931","94.1189865749062","94.1189865749062","-9.05462409402523","0"
"024113114003",Maryland,"3","79.1528416031274","92.3207573075425","92.3207573075425","13.1679157044151","0"
"024113114004",Maryland,"4","42.0846869225224","56.6306969896324","56.6306969896324","14.54601006711","0"
"024113114005",Maryland,"5","35.9865203455048","29.9851902602807","29.9851902602807","-6.00133008522407","0"
"024113114006",Maryland,"6","12.115510788894","18.1529021646176","18.1529021646176","6.03739137572362","0"
"024113114007",Maryland,"7","31.0516616814498","32.8640626076636","32.8640626076636","1.81240092621379","0"
"025113114004",Massachusetts,"4","32.0131526975753","22.1425122170778","22.1425122170778","-9.87064048049749","0"
"025113114009",Massachusetts,"9","32.348905300829","46.5835461207266","46.5835461207266","14.2346408198976","0"
"026113114001",Michigan,"1","6.37977238940987","7.42008603641472","7.42008603641472","1.04031364700485","0"
"026113114004",Michigan,"4","5.53146443389718","3.64867007936254","3.64867007936254","-1.88279435453464","0"
"026113114008",Michigan,"8","7.92578335876823","9.40617912964363","9.40617912964363","1.4803957708754","0"
"026113114010",Michigan,"10","8.10214668063165","7.87255001927472","7.87255001927472","-0.229596661356931","0"
"027113114001",Minnesota,"1","3.33617751698661","3.65431856517359","3.65431856517359","0.318141048186974","0"
"027113114002",Minnesota,"2","6.86818959466161","7.71403760133719","7.71403760133719","0.845848006675578","0"
"027113114003",Minnesota,"3","18.0735940875362","16.3388883614511","16.3388883614511","-1.73470572608512","0"
"027113114006",Minnesota,"6","7.5128480962968","8.0745370384559","8.0745370384559","0.561688942159104","0"
"027113114007",Minnesota,"7","2.15964888236459","2.31690998782238","2.31690998782238","0.157261105457782","0"
"027113114008",Minnesota,"8","2.23959414515145","2.27006024242972","2.27006024242972","0.0304660972782762","0"
"006113114034",California,"34","61.6422624043154","62.7612598054947","62.7612598054947","1.11899740117939","0"
"001113114001",Alabama,"1","11.9203397678613","11.9454858852195","11.9454858852195","0.0251461173582719","0"
"001113114002",Alabama,"2","4.29709636500226","4.81008995446107","4.81008995446107","0.512993589458803","0"
"001113114003",Alabama,"3","5.51181718486799","5.3588959269852","5.3588959269852","-0.152921257882797","0"
"001113114004",Alabama,"4","5.76567658972702","5.41658108615863","5.41658108615863","-0.349095503568383","0"
"001113114005",Alabama,"5","6.76993747212835","6.97728052207762","6.97728052207762","0.20734304994927","0"
"001113114006",Alabama,"6","9.88948785278629","9.37955971595052","9.37955971595052","-0.50992813683577","0"
"001113114007",Alabama,"7","7.25946607838511","6.10537721039444","6.10537721039444","-1.15408886799066","0"
"004113114005",Arizona,"5","11.8980782934534","18.1464697826651","18.1464697826651","6.24839148921164","0"
"004113114007",Arizona,"7","2.93692691375073","24.4666016686095","24.4666016686095","21.5296747548588","0"
"004113114008",Arizona,"8","3.56927240630305","21.2922345773025","21.2922345773025","17.7229621709995","0"
"005113114001",Arkansas,"1","4.03618800317872","4.43215310482814","4.43215310482814","0.395965101649428","0"
"005113114002",Arkansas,"2","5.98771206251529","6.32643709124874","6.32643709124874","0.338725028733448","0"
"028113114001",Mississippi,"1","3.32105681305652","3.68697166762995","3.68697166762995","0.365914854573425","0"
"028113114002",Mississippi,"2","5.36366166892183","4.61153596965856","4.61153596965856","-0.752125699263279","0"
"028113114003",Mississippi,"3","4.93194048483656","4.98595384369625","4.98595384369625","0.0540133588596907","0"
"028113114004",Mississippi,"4","6.27576729057232","6.6453265659347","6.6453265659347","0.369559275362383","0"
"029113114002",Missouri,"2","15.6641869342748","22.1955122474726","22.1955122474726","6.53132531319779","0"
"029113114003",Missouri,"3","12.7917168107394","5.62303111688056","5.62303111688056","-7.16868569385881","0"
"029113114004",Missouri,"4","3.81510240237477","3.75204242896434","3.75204242896434","-0.0630599734104322","0"
"029113114006",Missouri,"6","4.18208874033601","3.39059030667946","3.39059030667946","-0.791498433656556","0"
"029113114007",Missouri,"7","4.461839359202","4.12812364251455","4.12812364251455","-0.333715716687447","0"
"029113114008",Missouri,"8","3.12555946567403","2.66822789208674","2.66822789208674","-0.457331573587287","0"
"048113114026",Texas,"26","15.0309479950207","10.5006373286101","10.5006373286101","-4.53031066641056","0"
"048113114027",Texas,"27","26.830306312794","18.7541816546235","18.7541816546235","-8.07612465817042","0"
"048113114028",Texas,"28","4.7087579565948","6.36488996239362","6.36488996239362","1.65613200579882","0"
"048113114029",Texas,"29","52.8450616128287","55.8843461890077","55.8843461890077","3.03928457617898","0"
"048113114031",Texas,"31","5.37579396880311","7.17523077856669","7.17523077856669","1.79943680976358","0"
"048113114032",Texas,"32","53.253506290093","45.0386997312041","45.0386997312041","-8.21480655888883","0"
"049113114001",Utah,"1","2.28457633214564","2.8212355369912","2.8212355369912","0.536659204845558","0"
"049113114002",Utah,"2","1.78033101525382","1.77473109923244","1.77473109923244","-0.0055999160213851","0"
"004113114003",Arizona,"3","15.5680149490927","3.6183737914535","3.6183737914535","-11.9496411576392","0"
"049113114003",Utah,"3","2.979774563328","3.3760697444926","3.3760697444926","0.3962951811646","0"
"051113114001",Virginia,"1","28.6367648344696","29.1883604079862","29.1883604079862","0.551595573516636","0"
"051113114002",Virginia,"2","129.57300123344","132.811477829342","132.811477829342","3.23847659590132","0"
"051113114009",Virginia,"9","5.71018132519164","5.62731294053725","5.62731294053725","-0.0828683846543905","0"
"051113114010",Virginia,"10","12.0730512222867","16.7590214393562","16.7590214393562","4.68597021706951","0"
"051113114011",Virginia,"11","31.0754917404394","57.5066626316733","57.5066626316733","26.4311708912339","0"
"053113114001",Washington,"1","37.4013060214919","5.96034648994651","5.96034648994651","-31.4409595315454","0"
"053113114002",Washington,"2","11.0248329290334","59.0132347801171","59.0132347801171","47.9884018510837","0"
"053113114003",Washington,"3","5.98506837940198","5.622913675809","5.622913675809","-0.362154703592971","0"
"053113114004",Washington,"4","2.62335780396442","3.07168928999614","3.07168928999614","0.448331486031726","0"
"006113114005",California,"5","41.7502251168705","15.5010769828924","15.5010769828924","-26.2491481339781","0"
"006113114018",California,"18","10.4590818568373","19.037780323011","19.037780323011","8.57869846617367","0"
"006113114019",California,"19","6.62871873936999","15.6880541783494","15.6880541783494","9.05933543897944","0"
"006113114020",California,"20","8.36767885974667","5.93169659317986","5.93169659317986","-2.43598226656681","0"
"006113114021",California,"21","4.26390507886925","6.13518935091222","6.13518935091222","1.87128427204297","0"
"006113114022",California,"22","5.05459333400578","15.4995628729641","15.4995628729641","10.4449695389584","0"
"006113114023",California,"23","44.4485577510333","5.02631341946001","5.02631341946001","-39.4222443315733","0"
"006113114024",California,"24","7.28446344394484","6.73527995470546","6.73527995470546","-0.54918348923938","0"
"006113114025",California,"25","3.35963958001986","11.5553967578848","11.5553967578848","8.19575717786495","0"
"006113114026",California,"26","21.7406610062223","16.5494575352517","16.5494575352517","-5.19120347097059","0"
"053113114005",Washington,"5","2.3483328419289","2.48254243412595","2.48254243412595","0.13420959219705","0"
"053113114006",Washington,"6","9.48957963026084","10.831386829222","10.831386829222","1.3418071989612","0"
"053113114008",Washington,"8","7.20866992829692","5.54797854837204","5.54797854837204","-1.66069137992488","0"
"053113114009",Washington,"9","27.5229773034531","56.0380251511273","56.0380251511273","28.5150478476742","0"
"054113114001",West Virginia,"1","7.0524079925303","7.24217076052339","7.24217076052339","0.189762767993091","0"
"054113114002",West Virginia,"2","7.46068166330073","7.88768760508586","7.88768760508586","0.42700594178513","0"
"054113114003",West Virginia,"3","4.78454757237358","5.20735202805126","5.20735202805126","0.422804455677674","0"
"055113114001",Wisconsin,"1","9.10142007645338","9.31789848256847","9.31789848256847","0.21647840611509","0"
"055113114002",Wisconsin,"2","5.66248773025692","4.82910958540979","4.82910958540979","-0.83337814484713","0"
"055113114003",Wisconsin,"3","2.92869343542775","4.76383940119859","4.76383940119859","1.83514596577085","0"
"006113114027",California,"27","51.3453154226494","17.7553669441534","17.7553669441534","-33.589948478496","0"
"010103114000",Delaware,"0","12.4598436329202","12.4598436329202","12.4598436329202","0","0"
"038103114000",North Dakota,"0","1.15235684817682","1.15235684817682","1.15235684817682","0","0"
"050103114000",Vermont,"0","3.50827521117406","3.50827521117406","3.50827521117406","0","0"
"056103114000",Wyoming,"0","0.786622468365785","0.786622468365785","0.786622468365785","0","0"
"004113114001",Arizona,"1","2.25456938265565","2.09152287749075","2.09152287749075","-0.163046505164892","0"
"004113114002",Arizona,"2","5.40753622953962","3.71229203785703","3.71229203785703","-1.69524419168259","0"
"002103114000",Alaska,"0","3.1173692502673","3.1173692502673","3.1173692502673","0","0"
"006113114031",California,"31","104.829059833679","51.7966972444041","51.7966972444041","-53.0323625892745","0"
"034113114009",New Jersey,"9","50.844477736687","53.5166437896096","53.5166437896096","2.67216605292263","0"
"036113114001",New York,"1","57.1412202154693","59.5132652304726","59.5132652304726","2.3720450150033","0"
"036113114002",New York,"2","48.3846696881416","86.5779070840053","86.5779070840053","38.1932373958636","0"
"036113114003",New York,"3","155.802806912469","45.4865956376813","45.4865956376813","-110.316211274788","0"
"036113114007",New York,"7","176.094186428208","211.072890255218","211.072890255218","34.9787038270097","0"
"036113114008",New York,"8","361.313877507945","176.840415572575","176.840415572575","-184.473461935371","0"
"036113114009",New York,"9","209.872620902334","98.8810669536196","98.8810669536196","-110.991553948715","0"
"036113114012",New York,"12","189.527268520952","178.468754777373","178.468754777373","-11.0585137435787","0"
"036113114017",New York,"17","51.7849930458286","26.4053178808077","26.4053178808077","-25.379675165021","0"
"036113114018",New York,"18","37.242746504887","10.3579367874629","10.3579367874629","-26.8848097174242","0"
"039113114001",Ohio,"1","18.2256150072782","20.7786714923199","20.7786714923199","2.5530564850417","0"
"039113114002",Ohio,"2","8.96023516501985","7.98376577291244","7.98376577291244","-0.976469392107409","0"
"039113114003",Ohio,"3","11.6356412651635","59.409148389081","59.409148389081","47.7735071239174","0"
"039113114004",Ohio,"4","5.89899000466925","8.31692937219871","8.31692937219871","2.41793936752946","0"
"006113114033",California,"33","89.2500053746695","41.3162395817659","41.3162395817659","-47.9337657929036","0"
"039113114005",Ohio,"5","5.53620316964419","5.06905911451757","5.06905911451757","-0.467144055126619","0"
"039113114006",Ohio,"6","8.77568704214729","6.54013630499933","6.54013630499933","-2.23555073714796","0"
"039113114007",Ohio,"7","9.37763656529096","9.76219780272243","9.76219780272243","0.38456123743147","0"
"039113114008",Ohio,"8","9.6299413123308","8.23442751405565","8.23442751405565","-1.39551379827515","0"
"039113114009",Ohio,"9","24.0273842518184","59.2244142229712","59.2244142229712","35.1970299711529","0"
"039113114014",Ohio,"14","8.36530369366292","9.30449753093509","9.30449753093509","0.939193837272166","0"
"044113114001",Rhode Island,"1","51.2165942689639","64.4251196221661","64.4251196221661","13.2085253532022","0"
"051113114003",Virginia,"3","26.6656375315744","35.0892995175","35.0892995175","8.4236619859256","0"
"051113114004",Virginia,"4","7.87549291400541","8.24949799188628","8.24949799188628","0.374005077880869","0"
"051113114005",Virginia,"5","4.85286859965636","5.63739796152969","5.63739796152969","0.784529361873328","0"
"051113114006",Virginia,"6","7.51074490180906","7.01730647774969","7.01730647774969","-0.493438424059376","0"
"051113114007",Virginia,"7","8.73539241553109","11.4336585977425","11.4336585977425","2.69826618221145","0"
"051113114008",Virginia,"8","46.724347147151","42.4442951990023","42.4442951990023","-4.28005194814874","0"
"006113114037",California,"37","57.2575620963773","53.3053779308165","53.3053779308165","-3.95218416556086","0"
